filename,block_collection,page_number,block_index,block_type,level,line_count,span_count,score,text
GGT_1247.pdf,preproc_blocks,1,14,text,,10,10,0.9887,"O hidrogênio produzido pode ser injetado diretamente na rede de gás natural, ou usado para produzir metano por meio do processo de metanação. Quando P2G utiliza eletrólise da água através da utilização de energia renovável (eólica, solar etc.), o combustível produzido é teoricamente zero de carbono e, neste caso, o hidrogênio é frequentemente referido como “hidrogênio verde” (DAWOOD, ANDA, et al., 2020). Outra via de descarbonização é a transformação do gás natural por reforma a vapor do metano (SMR – Steam Methane Reforming) juntamente com tecnologias de captura e sequestro de carbono (CCS – Carbon Capture and Storage). O hidrogênio produzido desta forma é geralmente referido como “hidrogênio azul” (DAWOOD, ANDA, et al., 2020). Qualquer que seja a via de descarbonização prevalecente, dependendo também da evolução dos aspectos tecnológicos e econômicos, o futuro do gás natural envolverá o uso de H2 e metano mistos, também relatado na literatura como Gás Natural Enriquecido com Hidrogênio (HENG – Hydrogen Enriched Natural Gas)."
GGT_1247.pdf,para_blocks,1,15,text,,3,3,0.973,"O objetivo deste artigo é estimar as emissões de gases efeito estufa e os custos evitados com a inserção do hidrogênio no Brasil e, assim, avaliar a eficiência energética alcançável com a mistura do hidrogênio às redes de gás natural do país."
GGT_1247.pdf,preproc_blocks,1,15,text,,3,3,0.973,"O objetivo deste artigo é estimar as emissões de gases efeito estufa e os custos evitados com a inserção do hidrogênio no Brasil e, assim, avaliar a eficiência energética alcançável com a mistura do hidrogênio às redes de gás natural do país."
GGT_1247.pdf,para_blocks,1,17,text,,6,6,0.9803,"A distribuição de misturas de hidrogênio e metano por gasoduto tem uma longa história, que remonta às origens do sistema de gás natural de hoje, quando o gás manufaturado (gás de síntese) produzido a partir do carvão foi canalizado pela primeira vez durante a era Gaslight para postes de luz, edifícios comerciais, e famílias no início e meados de 1800 (TOMORY, 2009). Os produtos de gás manufaturados da época, também conhecidos como gás de cidade ou gás de água, normalmente continham 30% a 50% de hidrogênio, que podiam ser produzidos a partir de piche, óleo de baleia, carvão ou produtos petrolíferos (MELAINA, ANTONIA, et al., 2013)."
GGT_1247.pdf,preproc_blocks,1,17,text,,4,4,0.9803,"A distribuição de misturas de hidrogênio e metano por gasoduto tem uma longa história, que remonta às origens do sistema de gás natural de hoje, quando o gás manufaturado (gás de síntese) produzido a partir do carvão foi canalizado pela primeira vez durante a era Gaslight para postes de luz, edifícios comerciais, e famílias no início e meados de 1800 (TOMORY, 2009). Os produtos de gás manufaturados da época, também conhecidos como gás de"
GGT_1247.pdf,preproc_blocks,2,2,text,,2,2,0.9179,"cidade ou gás de água, normalmente continham 30% a 50% de hidrogênio, que podiam ser produzidos a partir de piche, óleo de baleia, carvão ou produtos petrolíferos (MELAINA, ANTONIA, et al., 2013)."
GGT_1247.pdf,para_blocks,2,3,text,,8,8,0.9826,"Em 1984, no estudo realizado por Kaske et al. (1985), foi analisada uma rede de distribuição de hidrogênio de alta pureza com mais de 550 km de extensão de duas grandes empresas, Chemische Hiils of F.R.G. and L’Air Liquide of France, que na época já operavam. Oney et al. (1994) realizaram uma avaliação técnica e econômica do transporte duto viário de hidrogênio, gás natural e suas misturas, concluindo que para uma dada distância de transmissão de 500 km e uma taxa de entrega de energia de 1,0 GW, o hidrogênio pode ser transportado a um custo aproximadamente igual ao de gás natural, se sua pressão de produção for aumentada da atmosférica para um nível de 0,65 MPa. Isso sugere que as preocupações até agora expressas sobre a viabilidade econômica da transmissão de longa distância de hidrogênio e misturas de gás natural de hidrogênio podem ter sido exageradas."
GGT_1247.pdf,preproc_blocks,2,3,text,,8,8,0.9826,"Em 1984, no estudo realizado por Kaske et al. (1985), foi analisada uma rede de distribuição de hidrogênio de alta pureza com mais de 550 km de extensão de duas grandes empresas, Chemische Hiils of F.R.G. and L’Air Liquide of France, que na época já operavam. Oney et al. (1994) realizaram uma avaliação técnica e econômica do transporte duto viário de hidrogênio, gás natural e suas misturas, concluindo que para uma dada distância de transmissão de 500 km e uma taxa de entrega de energia de 1,0 GW, o hidrogênio pode ser transportado a um custo aproximadamente igual ao de gás natural, se sua pressão de produção for aumentada da atmosférica para um nível de 0,65 MPa. Isso sugere que as preocupações até agora expressas sobre a viabilidade econômica da transmissão de longa distância de hidrogênio e misturas de gás natural de hidrogênio podem ter sido exageradas."
GGT_1247.pdf,para_blocks,2,4,text,,4,4,0.9521,"A possibilidade do hidrogênio ser transportado nas mesmas redes que o gás natural, também foi estudado por Pottier em 1995, pontuando que é uma alternativa real para o período de transição entre o gás natural e o hidrogênio (POTTIER, 1995). O autor sugere que em uma primeira etapa, o hidrogênio pode ser misturado em baixas concentrações (máximo de 10%) com o gás natural, sem qualquer perturbação perceptível nas utilizações usuais."
GGT_1247.pdf,preproc_blocks,2,4,text,,4,4,0.9521,"A possibilidade do hidrogênio ser transportado nas mesmas redes que o gás natural, também foi estudado por Pottier em 1995, pontuando que é uma alternativa real para o período de transição entre o gás natural e o hidrogênio (POTTIER, 1995). O autor sugere que em uma primeira etapa, o hidrogênio pode ser misturado em baixas concentrações (máximo de 10%) com o gás natural, sem qualquer perturbação perceptível nas utilizações usuais."
GGT_1247.pdf,para_blocks,2,5,text,,13,13,0.976,"Em 2003, a Agência Internacional de Energia (IEA, International Energy Agency em inglês) concluiu em seu relatório “A Redução de emissões de �� adicionando hidrogênio ao gás natural” que, pequenas quantidades de hidrogênio poderiam ser adicionadas à rede de gás natural quase sem custo, embora existissem, a época, várias barreiras técnicas e organizacionais que teriam que ser superadas. Isso poderia fornecer uma saída pequena, mas significativa para o hidrogênio gerado a partir de recursos renováveis excedentes (IEA, 2003). As implicações da mistura de hidrogênio e GN variam com a concentração de hidrogênio. Após estudo realizado pela NREL (National Energy Laboratories), é relatado que concentrações relativamente baixas de hidrogênio, 5% a 15% por volume, parecem ser viáveis com poucas modificações nos sistemas de dutos existentes ou aparelhos de uso final (MELAINA, ANTONIA, et al., 2013). No entanto, esta avaliação de viabilidade irá variar de local para local. Concentrações mais altas introduzem desafios adicionais e modificações necessárias. Ao investigar se o sistema de GN pode ajudar a permitir uma transição para o uso de hidrogênio no transporte por um longo prazo, Ogden et al. (2018) concluíram que o transporte de misturas de H2 / GN na rede de gasoduto de GN parece tecnicamente possível em frações de 5–15% de hidrogênio por volume."
GGT_1247.pdf,preproc_blocks,2,5,text,,13,13,0.976,"Em 2003, a Agência Internacional de Energia (IEA, International Energy Agency em inglês) concluiu em seu relatório “A Redução de emissões de �� adicionando hidrogênio ao gás natural” que, pequenas quantidades de hidrogênio poderiam ser adicionadas à rede de gás natural quase sem custo, embora existissem, a época, várias barreiras técnicas e organizacionais que teriam que ser superadas. Isso poderia fornecer uma saída pequena, mas significativa para o hidrogênio gerado a partir de recursos renováveis excedentes (IEA, 2003). As implicações da mistura de hidrogênio e GN variam com a concentração de hidrogênio. Após estudo realizado pela NREL (National Energy Laboratories), é relatado que concentrações relativamente baixas de hidrogênio, 5% a 15% por volume, parecem ser viáveis com poucas modificações nos sistemas de dutos existentes ou aparelhos de uso final (MELAINA, ANTONIA, et al., 2013). No entanto, esta avaliação de viabilidade irá variar de local para local. Concentrações mais altas introduzem desafios adicionais e modificações necessárias. Ao investigar se o sistema de GN pode ajudar a permitir uma transição para o uso de hidrogênio no transporte por um longo prazo, Ogden et al. (2018) concluíram que o transporte de misturas de H2 / GN na rede de gasoduto de GN parece tecnicamente possível em frações de 5–15% de hidrogênio por volume."
GGT_1247.pdf,para_blocks,2,6,text,,9,9,0.983,"As análises e modelagem conduzidas por Schiro et al. (2019), sugerem que um enriquecimento moderado de hidrogênio do gás natural, até cerca de 20%, pode ser sustentado pelas caldeiras e aquecedores atuais sem necessidade de um redesenho. Foi demonstrado por Jones et al. (2018) que, embora o enriquecimento com hidrogênio atue para diminuir o valor calorífico do gás natural, ele também aumenta a estabilidade de um queimador, suprimindo a possibilidade de a chama apagar por blow-off (apagar por velocidade muito alta) e evita a formação de chamas amarelas, reduzindo as necessidades de oxigênio. Argumenta-se ainda que para aberturas com menos de 3,5 mm de diâmetro, o HENG (acrônimo que é normalmente referido na literatura significando Hydrogen Enriched Natural Gas) contendo até 50% molar de hidrogênio pode ser inflamado com segurança sem risco de flashback (apagar por velocidade muito baixa). (JONES, AL-MASRY, et al., 2018)"
GGT_1247.pdf,preproc_blocks,2,6,text,,9,9,0.983,"As análises e modelagem conduzidas por Schiro et al. (2019), sugerem que um enriquecimento moderado de hidrogênio do gás natural, até cerca de 20%, pode ser sustentado pelas caldeiras e aquecedores atuais sem necessidade de um redesenho. Foi demonstrado por Jones et al. (2018) que, embora o enriquecimento com hidrogênio atue para diminuir o valor calorífico do gás natural, ele também aumenta a estabilidade de um queimador, suprimindo a possibilidade de a chama apagar por blow-off (apagar por velocidade muito alta) e evita a formação de chamas amarelas, reduzindo as necessidades de oxigênio. Argumenta-se ainda que para aberturas com menos de 3,5 mm de diâmetro, o HENG (acrônimo que é normalmente referido na literatura significando Hydrogen Enriched Natural Gas) contendo até 50% molar de hidrogênio pode ser inflamado com segurança sem risco de flashback (apagar por velocidade muito baixa). (JONES, AL-MASRY, et al., 2018)"
GGT_1247.pdf,para_blocks,2,7,text,,2,2,0.9238,"Nas últimas duas décadas, diversos estudos na Europa foram e estão sendo importantes para o conhecimento das tolerâncias da porcentagem de hidrogênio na rede de gás natural. A Quadro 1 resume estes estudos."
GGT_1247.pdf,preproc_blocks,2,7,text,,2,2,0.9238,"Nas últimas duas décadas, diversos estudos na Europa foram e estão sendo importantes para o conhecimento das tolerâncias da porcentagem de hidrogênio na rede de gás natural. A Quadro 1 resume estes estudos."
GGT_1247.pdf,para_blocks,3,4,text,,2,2,0.9698,"De acordo com o Balanço Energético Nacional 2020, o setor industrial é o maior consumidor de gás natural no Brasil, correspondendo a 47,5%, seguidos do setor energético com 37,8% e do setor de transportes com 11,5%."
GGT_1247.pdf,preproc_blocks,3,4,text,,2,2,0.9698,"De acordo com o Balanço Energético Nacional 2020, o setor industrial é o maior consumidor de gás natural no Brasil, correspondendo a 47,5%, seguidos do setor energético com 37,8% e do setor de transportes com 11,5%."
GGT_1247.pdf,para_blocks,3,5,text,,6,6,0.9868,"O setor residencial corresponde a apenas 2,3% da demanda de todo gás consumido no Brasil (EPE, 2020) e seu uso se dá basicamente para aquecimento de água e fogão e aquecimento de ambiente na região Sul. No entanto, grande parte do gás consumo é o GLP (Gás Liquefeito de Petróleo) ou gás de botijão, representando cerca de 96% em volume de todo gás consumido (EPE, 2020). Esta diferença se confere pelo fato da rede de distribuição de gás natural ainda não estar atendendo grande parte da população e também pelo GLP oferecer preços mais competitivos e atrativos para o consumo residencial."
GGT_1247.pdf,preproc_blocks,3,5,text,,6,6,0.9868,"O setor residencial corresponde a apenas 2,3% da demanda de todo gás consumido no Brasil (EPE, 2020) e seu uso se dá basicamente para aquecimento de água e fogão e aquecimento de ambiente na região Sul. No entanto, grande parte do gás consumo é o GLP (Gás Liquefeito de Petróleo) ou gás de botijão, representando cerca de 96% em volume de todo gás consumido (EPE, 2020). Esta diferença se confere pelo fato da rede de distribuição de gás natural ainda não estar atendendo grande parte da população e também pelo GLP oferecer preços mais competitivos e atrativos para o consumo residencial."
GGT_1247.pdf,para_blocks,3,6,text,,4,4,0.9845,"Além disso, o setor comercial representa apenas 0,68% do consumo de gás natural no Brasil. Este número é corroborado por uma pesquisa realizada com 10.216 empresas do setor comercial e de serviços no Brasil, conclui- se que gás natural é um insumo utilizado por parcela pouco significativa do setor de comércio e serviços, em que apenas 0,66% dos entrevistados informaram utilizar o energético (EPE, 2015)."
GGT_1247.pdf,preproc_blocks,3,6,text,,4,4,0.9845,"Além disso, o setor comercial representa apenas 0,68% do consumo de gás natural no Brasil. Este número é corroborado por uma pesquisa realizada com 10.216 empresas do setor comercial e de serviços no Brasil, conclui- se que gás natural é um insumo utilizado por parcela pouco significativa do setor de comércio e serviços, em que apenas 0,66% dos entrevistados informaram utilizar o energético (EPE, 2015)."
GGT_1247.pdf,para_blocks,3,7,text,,7,7,0.9879,"O setor energético é o segundo setor com o maior de consumo de gás natural no Brasil (EPE, 2020). A participação do gás natural na geração de energia elétrica vem crescendo e tende a crescer mais com a intenção do governo brasileiro de substituir as termelétricas a óleo por gás natural. No Plano Decenal de Energia 2029, o gás natural se apresenta como principal combustível para expansão de geração termelétrica (MME/EPE, 2020). Em 2020, foi inaugurada a maior termelétrica a gás natural da América Latina em Sergipe. Com potência de 1,5GW, a Termelétrica Porto de Sergipe poderá atender a 15% da demanda de energia elétrica da região Nordeste. (GOV.BR, 2020)"
GGT_1247.pdf,preproc_blocks,3,7,text,,7,7,0.9879,"O setor energético é o segundo setor com o maior de consumo de gás natural no Brasil (EPE, 2020). A participação do gás natural na geração de energia elétrica vem crescendo e tende a crescer mais com a intenção do governo brasileiro de substituir as termelétricas a óleo por gás natural. No Plano Decenal de Energia 2029, o gás natural se apresenta como principal combustível para expansão de geração termelétrica (MME/EPE, 2020). Em 2020, foi inaugurada a maior termelétrica a gás natural da América Latina em Sergipe. Com potência de 1,5GW, a Termelétrica Porto de Sergipe poderá atender a 15% da demanda de energia elétrica da região Nordeste. (GOV.BR, 2020)"
GGT_1247.pdf,para_blocks,3,8,text,,11,11,0.9884,"Esta decisão estratégica não é apenas uma questão ambiental pelo fato de o gás natural emitir menos GEE, mas também por uma questão econômica, por diminuir os custos com combustível. A utilização de turbinas a gás para geração de eletricidade é uma tendência global e utilização de hidrogênio na mistura não é novidade. O gás de síntese tem um alto teor de hidrogênio e já é utilizado há décadas para geração de energia. Além disso, grandes fabricantes como GE, Siemens e Mitsubishi já estão pensando no futuro e lançando no mercado tecnologias que trabalham com até 100% de hidrogênio (GOLDMEER, 2018). Taamallah et al. (2015) pontua que todas as turbinas a gás podem aceitar quantidades consideráveis de hidrogênio na mistura com gás natural, realizando pequenas modificações no sistema de combustão. Em uma publicação da fabricante de turbina a gás Mitsubishi Power, é relatado que as turbinas existentes hoje aceitam até 20% de hidrogênio sem problemas (MITSUBISHI POWER, 2020). De acordo com a GE, a nova geração da turbina 7HA, a mesma que foi instalada na Termelétrica Porto de Sergipe, tem capacidade para aceitar níveis de até 50% de hidrogênio em volume (GE, 2020)."
GGT_1247.pdf,preproc_blocks,3,8,text,,11,11,0.9884,"Esta decisão estratégica não é apenas uma questão ambiental pelo fato de o gás natural emitir menos GEE, mas também por uma questão econômica, por diminuir os custos com combustível. A utilização de turbinas a gás para geração de eletricidade é uma tendência global e utilização de hidrogênio na mistura não é novidade. O gás de síntese tem um alto teor de hidrogênio e já é utilizado há décadas para geração de energia. Além disso, grandes fabricantes como GE, Siemens e Mitsubishi já estão pensando no futuro e lançando no mercado tecnologias que trabalham com até 100% de hidrogênio (GOLDMEER, 2018). Taamallah et al. (2015) pontua que todas as turbinas a gás podem aceitar quantidades consideráveis de hidrogênio na mistura com gás natural, realizando pequenas modificações no sistema de combustão. Em uma publicação da fabricante de turbina a gás Mitsubishi Power, é relatado que as turbinas existentes hoje aceitam até 20% de hidrogênio sem problemas (MITSUBISHI POWER, 2020). De acordo com a GE, a nova geração da turbina 7HA, a mesma que foi instalada na Termelétrica Porto de Sergipe, tem capacidade para aceitar níveis de até 50% de hidrogênio em volume (GE, 2020)."
GGT_1247.pdf,para_blocks,3,9,text,,6,6,0.9877,"Em 2018, a EPE realizou uma pesquisa envolvendo 1.167 plantas industriais em 595 municípios brasileiros com o objetivo de realizar uma análise da eficiência energética no setor industrial do Brasil. No documento gerado é possível identificar em que etapa da produção, qual tipo de equipamento e processo o gás natural é utilizado para cada setor industrial (EPE, 2018b). Foi constatado, que o uso do gás natural no setor industrial como fonte de energia, é em sua maioria para calor de processo ou aquecimento direto, e em alguns casos isolados para força motriz e refrigeração. Abaixo a definição destes termos de acordo com a EPE (2018b):"
GGT_1247.pdf,preproc_blocks,3,9,text,,6,6,0.9877,"Em 2018, a EPE realizou uma pesquisa envolvendo 1.167 plantas industriais em 595 municípios brasileiros com o objetivo de realizar uma análise da eficiência energética no setor industrial do Brasil. No documento gerado é possível identificar em que etapa da produção, qual tipo de equipamento e processo o gás natural é utilizado para cada setor industrial (EPE, 2018b). Foi constatado, que o uso do gás natural no setor industrial como fonte de energia, é em sua maioria para calor de processo ou aquecimento direto, e em alguns casos isolados para força motriz e refrigeração. Abaixo a definição destes termos de acordo com a EPE (2018b):"
GGT_1247.pdf,para_blocks,3,10,text,,2,2,0.9686,"Força motriz (FM): energia usada em motores estacionários ou de veículos de transporte, individual ou coletivo, de carga, tratores etc.;"
GGT_1247.pdf,preproc_blocks,3,10,text,,2,2,0.9686,"Força motriz (FM): energia usada em motores estacionários ou de veículos de transporte, individual ou coletivo, de carga, tratores etc.;"
GGT_1247.pdf,para_blocks,3,12,text,,2,2,0.972,"Aquecimento Direto (AD): Energia usada em fornos, fornalhas, radiação, aquecimento por indução, condução e micro-ondas;"
GGT_1247.pdf,preproc_blocks,3,12,text,,2,2,0.972,"Aquecimento Direto (AD): Energia usada em fornos, fornalhas, radiação, aquecimento por indução, condução e micro-ondas;"
GGT_1247.pdf,para_blocks,3,13,text,,2,2,0.9717,"Refrigeração (REF): energia usada em geladeiras, freezers, equipamentos de refrigeração e ar- condicionado, tanto de ciclo de compressão como de absorção."
GGT_1247.pdf,preproc_blocks,3,13,text,,2,2,0.9717,"Refrigeração (REF): energia usada em geladeiras, freezers, equipamentos de refrigeração e ar- condicionado, tanto de ciclo de compressão como de absorção."
GGT_1247.pdf,para_blocks,3,14,text,,6,6,0.986,"O setor de transporte no Brasil se caracteriza pelo consumo de gás natural em carros com kit GNV (gás natural veicular). O GNV se tornou uma alternativa de combustível econômico para a população, principalmente para motoristas de taxi e aplicativos, que precisam cortar custos para oferecer preços competitivos no transporte. Hoje o kit GNV no Brasil já está na geração 5, em que se torna automático a alternância de combustível. Quando o carro precisa de mais força, o sistema aciona o combustível padrão do carro, quando está na estrada o GNV é acionado automaticamente."
GGT_1247.pdf,preproc_blocks,3,14,text,,6,6,0.986,"O setor de transporte no Brasil se caracteriza pelo consumo de gás natural em carros com kit GNV (gás natural veicular). O GNV se tornou uma alternativa de combustível econômico para a população, principalmente para motoristas de taxi e aplicativos, que precisam cortar custos para oferecer preços competitivos no transporte. Hoje o kit GNV no Brasil já está na geração 5, em que se torna automático a alternância de combustível. Quando o carro precisa de mais força, o sistema aciona o combustível padrão do carro, quando está na estrada o GNV é acionado automaticamente."
GGT_1247.pdf,para_blocks,3,15,text,,8,8,0.9863,"Diversos estudos tratam da utilização de HCNG (Hydrogen Enriched Compressed Natural Gas) em motores a combustão interna (ICE). Yan et al. (2018) realiza uma extensa revisão da literatura de diversos estudos na utilização HCNG em ICE. Chega-se à conclusão que o conteúdo de hidrogênio é o parâmetro mais importante que influencia a combustão de HCNG e o desempenho de emissão. O ICE alimentado com uma fração de hidrogênio maior pode causar combustão anormal, como pré-ignição, detonação e contraexplosão, enquanto com um conteúdo de hidrogênio relativamente menor, os benefícios do hidrogênio não podem ser aproveitados por completo. Em geral, concentrações de 18 a 30% de H2 em volume na mistura são os combustíveis mais amplamente adotados na literatura (YAN, XU, et al., 2018)."
GGT_1247.pdf,preproc_blocks,3,15,text,,8,8,0.9863,"Diversos estudos tratam da utilização de HCNG (Hydrogen Enriched Compressed Natural Gas) em motores a combustão interna (ICE). Yan et al. (2018) realiza uma extensa revisão da literatura de diversos estudos na utilização HCNG em ICE. Chega-se à conclusão que o conteúdo de hidrogênio é o parâmetro mais importante que influencia a combustão de HCNG e o desempenho de emissão. O ICE alimentado com uma fração de hidrogênio maior pode causar combustão anormal, como pré-ignição, detonação e contraexplosão, enquanto com um conteúdo de hidrogênio relativamente menor, os benefícios do hidrogênio não podem ser aproveitados por completo. Em geral, concentrações de 18 a 30% de H2 em volume na mistura são os combustíveis mais amplamente adotados na literatura (YAN, XU, et al., 2018)."
GGT_1247.pdf,para_blocks,4,3,text,,5,5,0.9842,"Este capítulo busca resumir a modelagem realizada para estimar as emissões de gases do efeito estufa e os custos evitados com a inserção do hidrogênio no Brasil e, assim, avaliar a eficiência energética alcançável com a mistura do hidrogênio às redes de gás natural do país. Para isso, foram realizadas projeções para demanda e custo do gás natural comparada a política de adoção da mistura de gás natural com 20% de hidrogênio produzida a partir da eletrólise PEM com fonte solar e eólica, e através da reforma a vapor do metano com captura de carbono."
GGT_1247.pdf,preproc_blocks,4,3,text,,5,5,0.9842,"Este capítulo busca resumir a modelagem realizada para estimar as emissões de gases do efeito estufa e os custos evitados com a inserção do hidrogênio no Brasil e, assim, avaliar a eficiência energética alcançável com a mistura do hidrogênio às redes de gás natural do país. Para isso, foram realizadas projeções para demanda e custo do gás natural comparada a política de adoção da mistura de gás natural com 20% de hidrogênio produzida a partir da eletrólise PEM com fonte solar e eólica, e através da reforma a vapor do metano com captura de carbono."
GGT_1247.pdf,para_blocks,4,5,text,,6,6,0.9864,"Apesar de o gás natural conter, além do metano, outros gases em sua mistura como butano, propano e etano, é suficiente considerar para fins de modelagem que o gás natural da mistura tem as mesmas propriedades do metano. De acordo com a Resolução 16/2008 da ANP, o gás natural precisa ter no mínimo 85% de metano para ser comercializado no Brasil, com exceção da região Norte que precisa de no mínimo 68% (ANP, 2008). Dessa forma, a reação de combustão de uma mistura de hidrogênio com gás natural pode ser expressa pela seguinte relação química, conforme a Equação 1 (LO BASSO et al., 2017):"
GGT_1247.pdf,preproc_blocks,4,5,text,,6,6,0.9864,"Apesar de o gás natural conter, além do metano, outros gases em sua mistura como butano, propano e etano, é suficiente considerar para fins de modelagem que o gás natural da mistura tem as mesmas propriedades do metano. De acordo com a Resolução 16/2008 da ANP, o gás natural precisa ter no mínimo 85% de metano para ser comercializado no Brasil, com exceção da região Norte que precisa de no mínimo 68% (ANP, 2008). Dessa forma, a reação de combustão de uma mistura de hidrogênio com gás natural pode ser expressa pela seguinte relação química, conforme a Equação 1 (LO BASSO et al., 2017):"
GGT_1247.pdf,para_blocks,4,8,text,,3,5,0.9767,"Onde f _ { H _ { 2 } } corresponde à fração em volume de hidrogênio na mistura e λ é o coeficiente de excesso de ar, definido como a razão entre a razão ar-combustível real e a razão ar-combustível estequiométrica (também referido na literatura como razão de equivalência ar-combustível)."
GGT_1247.pdf,preproc_blocks,4,8,text,,3,5,0.9767,"Onde f _ { H _ { 2 } } corresponde à fração em volume de hidrogênio na mistura e λ é o coeficiente de excesso de ar, definido como a razão entre a razão ar-combustível real e a razão ar-combustível estequiométrica (também referido na literatura como razão de equivalência ar-combustível)."
GGT_1247.pdf,para_blocks,4,9,text,,5,10,0.9802,"Os conteúdos de \mathsf { C O } _ { 2 } \mathsf { e O } _ { 2 } são geralmente medidos nos gases de combustão durante os testes experimentais para detectar a proporção real de ar-combustível (ou, em outros termos, o excesso de ar) para um valor conhecido de f _ { H _ { 2 } } O cálculo da composição volumétrica do escapamento é geralmente referido às condições secas, considerando assim a água completamente condensada. Nesta hipótese, o cálculo de \mathsf { C O } _ { 2 } é expresso pela Equação 2 (SCHIRO et al., 2020)."
GGT_1247.pdf,preproc_blocks,4,9,text,,5,10,0.9802,"Os conteúdos de \mathsf { C O } _ { 2 } \mathsf { e O } _ { 2 } são geralmente medidos nos gases de combustão durante os testes experimentais para detectar a proporção real de ar-combustível (ou, em outros termos, o excesso de ar) para um valor conhecido de f _ { H _ { 2 } } O cálculo da composição volumétrica do escapamento é geralmente referido às condições secas, considerando assim a água completamente condensada. Nesta hipótese, o cálculo de \mathsf { C O } _ { 2 } é expresso pela Equação 2 (SCHIRO et al., 2020)."
GGT_1247.pdf,para_blocks,4,12,text,,4,10,0.9757,"Sendo a descarbonização um dos principais impulsionadores da introdução do HENG, foi desenvolvida uma equação para o cálculo do volume de dióxido de carbono ( V _ { C O _ { 2 } } ) emitido por unidade de energia ( E _ { f } ) da mistura de HENG (Equações 3 \in 4 ) . O cálculo considera apenas a emissão de carbono relacionada à combustão do combustível (SCHIRO et al., 2020)."
GGT_1247.pdf,preproc_blocks,4,12,text,,4,10,0.9757,"Sendo a descarbonização um dos principais impulsionadores da introdução do HENG, foi desenvolvida uma equação para o cálculo do volume de dióxido de carbono ( V _ { C O _ { 2 } } ) emitido por unidade de energia ( E _ { f } ) da mistura de HENG (Equações 3 \in 4 ) . O cálculo considera apenas a emissão de carbono relacionada à combustão do combustível (SCHIRO et al., 2020)."
GGT_1247.pdf,para_blocks,4,17,text,,6,6,0.9864,"Propriedades dos gases como LHV (Low Heating Value, também referido com Net Calorific Value ou Poder Calorífico Inferior em português) e HHV (High Heating Value, também referido como Gross Calorific Value ou Poder Calorifico Superior em português), são primordiais para se avaliar a quantidade de energia térmica contida no gás. Dessa forma, a equação para LHV e HHV para a mistura de gases é descrita em SCHIRO et al. (2019). Observa-se na Figura 1 que os poderes caloríficos por unidade de volume diminuem com a porcentagem de hidrogênio, porém aumentam quando são calculados por unidade de massa."
GGT_1247.pdf,preproc_blocks,4,17,text,,6,6,0.9864,"Propriedades dos gases como LHV (Low Heating Value, também referido com Net Calorific Value ou Poder Calorífico Inferior em português) e HHV (High Heating Value, também referido como Gross Calorific Value ou Poder Calorifico Superior em português), são primordiais para se avaliar a quantidade de energia térmica contida no gás. Dessa forma, a equação para LHV e HHV para a mistura de gases é descrita em SCHIRO et al. (2019). Observa-se na Figura 1 que os poderes caloríficos por unidade de volume diminuem com a porcentagem de hidrogênio, porém aumentam quando são calculados por unidade de massa."
GGT_1247.pdf,para_blocks,5,2,text,,2,2,0.4853,Figura 1 - Comparação do comportamento dos poderes caloríficos por unidade de massa e volume de acordo com a porcentagem de hidrogênio na mistura.
GGT_1247.pdf,preproc_blocks,5,2,text,,2,2,0.4853,Figura 1 - Comparação do comportamento dos poderes caloríficos por unidade de massa e volume de acordo com a porcentagem de hidrogênio na mistura.
GGT_1247.pdf,para_blocks,5,4,text,,4,4,0.9811,"A ampliação das tecnologias de hidrogênio existentes fornecerá soluções competitivas de baixo carbono em uma ampla gama de aplicações até 2030 e pode até oferecer alternativas competitivas de baixo carbono aos combustíveis convencionais em alguns segmentos. No entanto, para atingir essa escala, é necessário investimento, alinhamento de políticas e criação de demanda (HYDROGEN COUNCIL, 2020)."
GGT_1247.pdf,preproc_blocks,5,4,text,,4,4,0.9811,"A ampliação das tecnologias de hidrogênio existentes fornecerá soluções competitivas de baixo carbono em uma ampla gama de aplicações até 2030 e pode até oferecer alternativas competitivas de baixo carbono aos combustíveis convencionais em alguns segmentos. No entanto, para atingir essa escala, é necessário investimento, alinhamento de políticas e criação de demanda (HYDROGEN COUNCIL, 2020)."
GGT_1247.pdf,para_blocks,5,5,text,,4,4,0.9772,"As fontes de energia determinam as emissões de GEE, bem como a demanda cumulativa de energia (CED) de todo o ciclo de vida (BAREISS et al., 2019). Parkinson et al. (2019) examinam os custos relativos e mitigação de carbono no ciclo de vida de 12 tecnologias diferentes de produção de hidrogênio. A Tabela 1 resume os resultados para as três tecnologias analisadas neste trabalho."
GGT_1247.pdf,preproc_blocks,5,5,text,,4,4,0.9772,"As fontes de energia determinam as emissões de GEE, bem como a demanda cumulativa de energia (CED) de todo o ciclo de vida (BAREISS et al., 2019). Parkinson et al. (2019) examinam os custos relativos e mitigação de carbono no ciclo de vida de 12 tecnologias diferentes de produção de hidrogênio. A Tabela 1 resume os resultados para as três tecnologias analisadas neste trabalho."
GGT_1247.pdf,para_blocks,5,9,text,,4,4,0.9457,"Para o cálculo das emissões do gás natural é preciso considerar todas as emissões relacionas ao ciclo de vida e combustão. As emissões relacionadas a combustão do gás natural correspondem a 56,2 gCO2eq/MJ (EDWARD et al., 2019). Para o ciclo de vida do gás natural foi utilizada os dados obtidos por SKONE et al. (2019) e estão resumidos na Figura 2."
