filename,block_collection,page_number,block_index,block_type,block_level,line_index,line_text,line_x0,line_y0,line_x1,line_y1
GGT_1247.pdf,preproc_blocks,2,5,text,,7,"viáveis com poucas modificações nos sistemas de dutos existentes ou aparelhos de uso final (MELAINA, ANTONIA,",67.0,297.0,530.0,306.0
GGT_1247.pdf,para_blocks,2,5,text,,8,"et al., 2013). No entanto, esta avaliação de viabilidade irá variar de local para local. Concentrações mais altas",67.0,307.0,531.0,315.0
GGT_1247.pdf,preproc_blocks,2,5,text,,8,"et al., 2013). No entanto, esta avaliação de viabilidade irá variar de local para local. Concentrações mais altas",67.0,307.0,531.0,315.0
GGT_1247.pdf,para_blocks,2,5,text,,9,introduzem desafios adicionais e modificações necessárias. Ao investigar se o sistema de GN pode ajudar a permitir,67.0,317.0,531.0,326.0
GGT_1247.pdf,preproc_blocks,2,5,text,,9,introduzem desafios adicionais e modificações necessárias. Ao investigar se o sistema de GN pode ajudar a permitir,67.0,317.0,531.0,326.0
GGT_1247.pdf,para_blocks,2,5,text,,10,"uma transição para o uso de hidrogênio no transporte por um longo prazo, Ogden et al. (2018) concluíram que o",67.0,327.0,531.0,335.0
GGT_1247.pdf,preproc_blocks,2,5,text,,10,"uma transição para o uso de hidrogênio no transporte por um longo prazo, Ogden et al. (2018) concluíram que o",67.0,327.0,531.0,335.0
GGT_1247.pdf,para_blocks,2,5,text,,11,transporte de misturas de H2 / GN na rede de gasoduto de GN parece tecnicamente possível em frações de 5–15%,66.0,336.0,531.0,345.0
GGT_1247.pdf,preproc_blocks,2,5,text,,11,transporte de misturas de H2 / GN na rede de gasoduto de GN parece tecnicamente possível em frações de 5–15%,66.0,336.0,531.0,345.0
GGT_1247.pdf,para_blocks,2,5,text,,12,de hidrogênio por volume.,67.0,347.0,171.0,356.0
GGT_1247.pdf,preproc_blocks,2,5,text,,12,de hidrogênio por volume.,67.0,347.0,171.0,356.0
GGT_1247.pdf,para_blocks,2,6,text,,0,"As análises e modelagem conduzidas por Schiro et al. (2019), sugerem que um enriquecimento moderado de",66.0,355.0,531.0,366.0
GGT_1247.pdf,preproc_blocks,2,6,text,,0,"As análises e modelagem conduzidas por Schiro et al. (2019), sugerem que um enriquecimento moderado de",66.0,355.0,531.0,366.0
GGT_1247.pdf,para_blocks,2,6,text,,1,"hidrogênio do gás natural, até cerca de 20%, pode ser sustentado pelas caldeiras e aquecedores atuais sem",67.0,367.0,531.0,375.0
GGT_1247.pdf,preproc_blocks,2,6,text,,1,"hidrogênio do gás natural, até cerca de 20%, pode ser sustentado pelas caldeiras e aquecedores atuais sem",67.0,367.0,531.0,375.0
GGT_1247.pdf,para_blocks,2,6,text,,2,"necessidade de um redesenho. Foi demonstrado por Jones et al. (2018) que, embora o enriquecimento com",66.0,376.0,531.0,386.0
GGT_1247.pdf,preproc_blocks,2,6,text,,2,"necessidade de um redesenho. Foi demonstrado por Jones et al. (2018) que, embora o enriquecimento com",66.0,376.0,531.0,386.0
GGT_1247.pdf,para_blocks,2,6,text,,3,"hidrogênio atue para diminuir o valor calorífico do gás natural, ele também aumenta a estabilidade de um queimador,",67.0,387.0,530.0,395.0
GGT_1247.pdf,preproc_blocks,2,6,text,,3,"hidrogênio atue para diminuir o valor calorífico do gás natural, ele também aumenta a estabilidade de um queimador,",67.0,387.0,530.0,395.0
GGT_1247.pdf,para_blocks,2,6,text,,4,suprimindo a possibilidade de a chama apagar por blow-off (apagar por velocidade muito alta) e evita a formação de,66.0,396.0,531.0,406.0
GGT_1247.pdf,preproc_blocks,2,6,text,,4,suprimindo a possibilidade de a chama apagar por blow-off (apagar por velocidade muito alta) e evita a formação de,66.0,396.0,531.0,406.0
GGT_1247.pdf,para_blocks,2,6,text,,5,"chamas amarelas, reduzindo as necessidades de oxigênio. Argumenta-se ainda que para aberturas com menos de",67.0,407.0,531.0,415.0
GGT_1247.pdf,preproc_blocks,2,6,text,,5,"chamas amarelas, reduzindo as necessidades de oxigênio. Argumenta-se ainda que para aberturas com menos de",67.0,407.0,531.0,415.0
GGT_1247.pdf,para_blocks,2,6,text,,6,"3,5 mm de diâmetro, o HENG (acrônimo que é normalmente referido na literatura significando Hydrogen Enriched",67.0,416.0,531.0,425.0
GGT_1247.pdf,preproc_blocks,2,6,text,,6,"3,5 mm de diâmetro, o HENG (acrônimo que é normalmente referido na literatura significando Hydrogen Enriched",67.0,416.0,531.0,425.0
GGT_1247.pdf,para_blocks,2,6,text,,7,Natural Gas) contendo até 50% molar de hidrogênio pode ser inflamado com segurança sem risco de flashback,67.0,427.0,531.0,435.0
GGT_1247.pdf,preproc_blocks,2,6,text,,7,Natural Gas) contendo até 50% molar de hidrogênio pode ser inflamado com segurança sem risco de flashback,67.0,427.0,531.0,435.0
GGT_1247.pdf,para_blocks,2,6,text,,8,"(apagar por velocidade muito baixa). (JONES, AL-MASRY, et al., 2018)",67.0,436.0,354.0,446.0
GGT_1247.pdf,preproc_blocks,2,6,text,,8,"(apagar por velocidade muito baixa). (JONES, AL-MASRY, et al., 2018)",67.0,436.0,354.0,446.0
GGT_1247.pdf,para_blocks,2,7,text,,0,"Nas últimas duas décadas, diversos estudos na Europa foram e estão sendo importantes para o conhecimento das",66.0,445.0,531.0,456.0
GGT_1247.pdf,preproc_blocks,2,7,text,,0,"Nas últimas duas décadas, diversos estudos na Europa foram e estão sendo importantes para o conhecimento das",66.0,445.0,531.0,456.0
GGT_1247.pdf,para_blocks,2,7,text,,1,tolerâncias da porcentagem de hidrogênio na rede de gás natural. A Quadro 1 resume estes estudos.,68.0,457.0,473.0,466.0
GGT_1247.pdf,preproc_blocks,2,7,text,,1,tolerâncias da porcentagem de hidrogênio na rede de gás natural. A Quadro 1 resume estes estudos.,68.0,457.0,473.0,466.0
GGT_1247.pdf,para_blocks,3,4,text,,0,"De acordo com o Balanço Energético Nacional 2020, o setor industrial é o maior consumidor de gás natural no",82.0,149.0,530.0,157.0
GGT_1247.pdf,preproc_blocks,3,4,text,,0,"De acordo com o Balanço Energético Nacional 2020, o setor industrial é o maior consumidor de gás natural no",82.0,149.0,530.0,157.0
GGT_1247.pdf,para_blocks,3,4,text,,1,"Brasil, correspondendo a 47,5%, seguidos do setor energético com 37,8% e do setor de transportes com 11,5%.",68.0,158.0,516.0,167.0
GGT_1247.pdf,preproc_blocks,3,4,text,,1,"Brasil, correspondendo a 47,5%, seguidos do setor energético com 37,8% e do setor de transportes com 11,5%.",68.0,158.0,516.0,167.0
GGT_1247.pdf,para_blocks,3,5,text,,0,"O setor residencial corresponde a apenas 2,3% da demanda de todo gás consumido no Brasil (EPE, 2020) e seu",80.0,167.0,531.0,177.0
GGT_1247.pdf,preproc_blocks,3,5,text,,0,"O setor residencial corresponde a apenas 2,3% da demanda de todo gás consumido no Brasil (EPE, 2020) e seu",80.0,167.0,531.0,177.0
GGT_1247.pdf,para_blocks,3,5,text,,1,"uso se dá basicamente para aquecimento de água e fogão e aquecimento de ambiente na região Sul. No entanto,",67.0,178.0,529.0,187.0
GGT_1247.pdf,preproc_blocks,3,5,text,,1,"uso se dá basicamente para aquecimento de água e fogão e aquecimento de ambiente na região Sul. No entanto,",67.0,178.0,529.0,187.0
GGT_1247.pdf,para_blocks,3,5,text,,2,"grande parte do gás consumo é o GLP (Gás Liquefeito de Petróleo) ou gás de botijão, representando cerca de 96%",66.0,188.0,531.0,198.0
GGT_1247.pdf,preproc_blocks,3,5,text,,2,"grande parte do gás consumo é o GLP (Gás Liquefeito de Petróleo) ou gás de botijão, representando cerca de 96%",66.0,188.0,531.0,198.0
GGT_1247.pdf,para_blocks,3,5,text,,3,"em volume de todo gás consumido (EPE, 2020). Esta diferença se confere pelo fato da rede de distribuição de gás",67.0,199.0,530.0,207.0
GGT_1247.pdf,preproc_blocks,3,5,text,,3,"em volume de todo gás consumido (EPE, 2020). Esta diferença se confere pelo fato da rede de distribuição de gás",67.0,199.0,530.0,207.0
GGT_1247.pdf,para_blocks,3,5,text,,4,natural ainda não estar atendendo grande parte da população e também pelo GLP oferecer preços mais competitivos,67.0,209.0,531.0,217.0
GGT_1247.pdf,preproc_blocks,3,5,text,,4,natural ainda não estar atendendo grande parte da população e também pelo GLP oferecer preços mais competitivos,67.0,209.0,531.0,217.0
GGT_1247.pdf,para_blocks,3,5,text,,5,e atrativos para o consumo residencial.,67.0,219.0,225.0,227.0
GGT_1247.pdf,preproc_blocks,3,5,text,,5,e atrativos para o consumo residencial.,67.0,219.0,225.0,227.0
GGT_1247.pdf,para_blocks,3,6,text,,0,"Além disso, o setor comercial representa apenas 0,68% do consumo de gás natural no Brasil. Este número é",81.0,228.0,532.0,237.0
GGT_1247.pdf,preproc_blocks,3,6,text,,0,"Além disso, o setor comercial representa apenas 0,68% do consumo de gás natural no Brasil. Este número é",81.0,228.0,532.0,237.0
GGT_1247.pdf,para_blocks,3,6,text,,1,"corroborado por uma pesquisa realizada com 10.216 empresas do setor comercial e de serviços no Brasil, conclui-",68.0,239.0,531.0,247.0
GGT_1247.pdf,preproc_blocks,3,6,text,,1,"corroborado por uma pesquisa realizada com 10.216 empresas do setor comercial e de serviços no Brasil, conclui-",68.0,239.0,531.0,247.0
GGT_1247.pdf,para_blocks,3,6,text,,2,"se que gás natural é um insumo utilizado por parcela pouco significativa do setor de comércio e serviços, em que",66.0,248.0,531.0,258.0
GGT_1247.pdf,preproc_blocks,3,6,text,,2,"se que gás natural é um insumo utilizado por parcela pouco significativa do setor de comércio e serviços, em que",66.0,248.0,531.0,258.0
GGT_1247.pdf,para_blocks,3,6,text,,3,"apenas 0,66% dos entrevistados informaram utilizar o energético (EPE, 2015).",66.0,258.0,381.0,268.0
GGT_1247.pdf,preproc_blocks,3,6,text,,3,"apenas 0,66% dos entrevistados informaram utilizar o energético (EPE, 2015).",66.0,258.0,381.0,268.0
GGT_1247.pdf,para_blocks,3,7,text,,0,"O setor energético é o segundo setor com o maior de consumo de gás natural no Brasil (EPE, 2020). A",81.0,268.0,531.0,277.0
GGT_1247.pdf,preproc_blocks,3,7,text,,0,"O setor energético é o segundo setor com o maior de consumo de gás natural no Brasil (EPE, 2020). A",81.0,268.0,531.0,277.0
GGT_1247.pdf,para_blocks,3,7,text,,1,participação do gás natural na geração de energia elétrica vem crescendo e tende a crescer mais com a intenção do,67.0,279.0,531.0,288.0
GGT_1247.pdf,preproc_blocks,3,7,text,,1,participação do gás natural na geração de energia elétrica vem crescendo e tende a crescer mais com a intenção do,67.0,279.0,531.0,288.0
GGT_1247.pdf,para_blocks,3,7,text,,2,"governo brasileiro de substituir as termelétricas a óleo por gás natural. No Plano Decenal de Energia 2029, o gás",67.0,289.0,531.0,298.0
GGT_1247.pdf,preproc_blocks,3,7,text,,2,"governo brasileiro de substituir as termelétricas a óleo por gás natural. No Plano Decenal de Energia 2029, o gás",67.0,289.0,531.0,298.0
GGT_1247.pdf,para_blocks,3,7,text,,3,"natural se apresenta como principal combustível para expansão de geração termelétrica (MME/EPE, 2020). Em 2020,",68.0,299.0,529.0,307.0
GGT_1247.pdf,preproc_blocks,3,7,text,,3,"natural se apresenta como principal combustível para expansão de geração termelétrica (MME/EPE, 2020). Em 2020,",68.0,299.0,529.0,307.0
GGT_1247.pdf,para_blocks,3,7,text,,4,"foi inaugurada a maior termelétrica a gás natural da América Latina em Sergipe. Com potência de 1,5GW, a",66.0,308.0,531.0,318.0
GGT_1247.pdf,preproc_blocks,3,7,text,,4,"foi inaugurada a maior termelétrica a gás natural da América Latina em Sergipe. Com potência de 1,5GW, a",66.0,308.0,531.0,318.0
GGT_1247.pdf,para_blocks,3,7,text,,5,"Termelétrica Porto de Sergipe poderá atender a 15% da demanda de energia elétrica da região Nordeste. (GOV.BR,",68.0,319.0,529.0,327.0
GGT_1247.pdf,preproc_blocks,3,7,text,,5,"Termelétrica Porto de Sergipe poderá atender a 15% da demanda de energia elétrica da região Nordeste. (GOV.BR,",68.0,319.0,529.0,327.0
GGT_1247.pdf,para_blocks,3,7,text,,6,2020),66.0,328.0,92.0,338.0
GGT_1247.pdf,preproc_blocks,3,7,text,,6,2020),66.0,328.0,92.0,338.0
GGT_1247.pdf,para_blocks,3,8,text,,0,"Esta decisão estratégica não é apenas uma questão ambiental pelo fato de o gás natural emitir menos GEE, mas",82.0,338.0,531.0,347.0
GGT_1247.pdf,preproc_blocks,3,8,text,,0,"Esta decisão estratégica não é apenas uma questão ambiental pelo fato de o gás natural emitir menos GEE, mas",82.0,338.0,531.0,347.0
GGT_1247.pdf,para_blocks,3,8,text,,1,"também por uma questão econômica, por diminuir os custos com combustível. A utilização de turbinas a gás para",66.0,347.0,532.0,358.0
GGT_1247.pdf,preproc_blocks,3,8,text,,1,"também por uma questão econômica, por diminuir os custos com combustível. A utilização de turbinas a gás para",66.0,347.0,532.0,358.0
GGT_1247.pdf,para_blocks,3,8,text,,2,geração de eletricidade é uma tendência global e utilização de hidrogênio na mistura não é novidade. O gás de,67.0,358.0,531.0,367.0
GGT_1247.pdf,preproc_blocks,3,8,text,,2,geração de eletricidade é uma tendência global e utilização de hidrogênio na mistura não é novidade. O gás de,67.0,358.0,531.0,367.0
GGT_1247.pdf,para_blocks,3,8,text,,3,"síntese tem um alto teor de hidrogênio e já é utilizado há décadas para geração de energia. Além disso, grandes",66.0,367.0,531.0,378.0
GGT_1247.pdf,preproc_blocks,3,8,text,,3,"síntese tem um alto teor de hidrogênio e já é utilizado há décadas para geração de energia. Além disso, grandes",66.0,367.0,531.0,378.0
GGT_1247.pdf,para_blocks,3,8,text,,4,"fabricantes como GE, Siemens e Mitsubishi já estão pensando no futuro e lançando no mercado tecnologias que",66.0,377.0,531.0,388.0
GGT_1247.pdf,preproc_blocks,3,8,text,,4,"fabricantes como GE, Siemens e Mitsubishi já estão pensando no futuro e lançando no mercado tecnologias que",66.0,377.0,531.0,388.0
GGT_1247.pdf,para_blocks,3,8,text,,5,"trabalham com até 100% de hidrogênio (GOLDMEER, 2018). Taamallah et al. (2015) pontua que todas as turbinas",67.0,388.0,531.0,397.0
GGT_1247.pdf,preproc_blocks,3,8,text,,5,"trabalham com até 100% de hidrogênio (GOLDMEER, 2018). Taamallah et al. (2015) pontua que todas as turbinas",67.0,388.0,531.0,397.0
GGT_1247.pdf,para_blocks,3,8,text,,6,"a gás podem aceitar quantidades consideráveis de hidrogênio na mistura com gás natural, realizando pequenas",67.0,398.0,531.0,407.0
GGT_1247.pdf,preproc_blocks,3,8,text,,6,"a gás podem aceitar quantidades consideráveis de hidrogênio na mistura com gás natural, realizando pequenas",67.0,398.0,531.0,407.0
GGT_1247.pdf,para_blocks,3,8,text,,7,"modificações no sistema de combustão. Em uma publicação da fabricante de turbina a gás Mitsubishi Power, é",67.0,408.0,530.0,416.0
GGT_1247.pdf,preproc_blocks,3,8,text,,7,"modificações no sistema de combustão. Em uma publicação da fabricante de turbina a gás Mitsubishi Power, é",67.0,408.0,530.0,416.0
GGT_1247.pdf,para_blocks,3,8,text,,8,"relatado que as turbinas existentes hoje aceitam até 20% de hidrogênio sem problemas (MITSUBISHI POWER,",67.0,418.0,530.0,427.0
GGT_1247.pdf,preproc_blocks,3,8,text,,8,"relatado que as turbinas existentes hoje aceitam até 20% de hidrogênio sem problemas (MITSUBISHI POWER,",67.0,418.0,530.0,427.0
GGT_1247.pdf,para_blocks,3,8,text,,9,"2020). De acordo com a GE, a nova geração da turbina 7HA, a mesma que foi instalada na Termelétrica Porto de",67.0,428.0,531.0,437.0
GGT_1247.pdf,preproc_blocks,3,8,text,,9,"2020). De acordo com a GE, a nova geração da turbina 7HA, a mesma que foi instalada na Termelétrica Porto de",67.0,428.0,531.0,437.0
GGT_1247.pdf,para_blocks,3,8,text,,10,"Sergipe, tem capacidade para aceitar níveis de até 50% de hidrogênio em volume (GE, 2020).",67.0,438.0,444.0,447.0
GGT_1247.pdf,preproc_blocks,3,8,text,,10,"Sergipe, tem capacidade para aceitar níveis de até 50% de hidrogênio em volume (GE, 2020).",67.0,438.0,444.0,447.0
GGT_1247.pdf,para_blocks,3,9,text,,0,"Em 2018, a EPE realizou uma pesquisa envolvendo 1.167 plantas industriais em 595 municípios brasileiros com",80.0,447.0,531.0,457.0
GGT_1247.pdf,preproc_blocks,3,9,text,,0,"Em 2018, a EPE realizou uma pesquisa envolvendo 1.167 plantas industriais em 595 municípios brasileiros com",80.0,447.0,531.0,457.0
GGT_1247.pdf,para_blocks,3,9,text,,1,o objetivo de realizar uma análise da eficiência energética no setor industrial do Brasil. No documento gerado é,67.0,458.0,531.0,466.0
GGT_1247.pdf,preproc_blocks,3,9,text,,1,o objetivo de realizar uma análise da eficiência energética no setor industrial do Brasil. No documento gerado é,67.0,458.0,531.0,466.0
GGT_1247.pdf,para_blocks,3,9,text,,2,"possível identificar em que etapa da produção, qual tipo de equipamento e processo o gás natural é utilizado para",67.0,469.0,531.0,477.0
GGT_1247.pdf,preproc_blocks,3,9,text,,2,"possível identificar em que etapa da produção, qual tipo de equipamento e processo o gás natural é utilizado para",67.0,469.0,531.0,477.0
GGT_1247.pdf,para_blocks,3,9,text,,3,"cada setor industrial (EPE, 2018b). Foi constatado, que o uso do gás natural no setor industrial como fonte de energia,",66.0,477.0,530.0,488.0
GGT_1247.pdf,preproc_blocks,3,9,text,,3,"cada setor industrial (EPE, 2018b). Foi constatado, que o uso do gás natural no setor industrial como fonte de energia,",66.0,477.0,530.0,488.0
GGT_1247.pdf,para_blocks,3,9,text,,4,"é em sua maioria para calor de processo ou aquecimento direto, e em alguns casos isolados para força motriz e",67.0,488.0,531.0,497.0
GGT_1247.pdf,preproc_blocks,3,9,text,,4,"é em sua maioria para calor de processo ou aquecimento direto, e em alguns casos isolados para força motriz e",67.0,488.0,531.0,497.0
GGT_1247.pdf,para_blocks,3,9,text,,5,refrigeração. Abaixo a definição destes termos de acordo com a EPE (2018b):,66.0,498.0,380.0,508.0
GGT_1247.pdf,preproc_blocks,3,9,text,,5,refrigeração. Abaixo a definição destes termos de acordo com a EPE (2018b):,66.0,498.0,380.0,508.0
GGT_1247.pdf,para_blocks,3,10,text,,0,"Força motriz (FM): energia usada em motores estacionários ou de veículos de transporte, individual ou",101.0,509.0,531.0,519.0
GGT_1247.pdf,preproc_blocks,3,10,text,,0,"Força motriz (FM): energia usada em motores estacionários ou de veículos de transporte, individual ou",101.0,509.0,531.0,519.0
GGT_1247.pdf,para_blocks,3,10,text,,1,"coletivo, de carga, tratores etc.;",103.0,522.0,229.0,531.0
GGT_1247.pdf,preproc_blocks,3,10,text,,1,"coletivo, de carga, tratores etc.;",103.0,522.0,229.0,531.0
GGT_1247.pdf,para_blocks,3,12,text,,0,"Aquecimento Direto (AD): Energia usada em fornos, fornalhas, radiação, aquecimento por indução,",101.0,545.0,530.0,555.0
GGT_1247.pdf,preproc_blocks,3,12,text,,0,"Aquecimento Direto (AD): Energia usada em fornos, fornalhas, radiação, aquecimento por indução,",101.0,545.0,530.0,555.0
GGT_1247.pdf,para_blocks,3,12,text,,1,condução e micro-ondas;,104.0,559.0,204.0,567.0
GGT_1247.pdf,preproc_blocks,3,12,text,,1,condução e micro-ondas;,104.0,559.0,204.0,567.0
GGT_1247.pdf,para_blocks,3,13,text,,0,"Refrigeração (REF): energia usada em geladeiras, freezers, equipamentos de refrigeração e ar-",101.0,570.0,531.0,580.0
GGT_1247.pdf,preproc_blocks,3,13,text,,0,"Refrigeração (REF): energia usada em geladeiras, freezers, equipamentos de refrigeração e ar-",101.0,570.0,531.0,580.0
GGT_1247.pdf,para_blocks,3,13,text,,1,"condicionado, tanto de ciclo de compressão como de absorção.",103.0,582.0,357.0,592.0
GGT_1247.pdf,preproc_blocks,3,13,text,,1,"condicionado, tanto de ciclo de compressão como de absorção.",103.0,582.0,357.0,592.0
GGT_1247.pdf,para_blocks,3,14,text,,0,O setor de transporte no Brasil se caracteriza pelo consumo de gás natural em carros com kit GNV (gás natural,81.0,604.0,531.0,613.0
GGT_1247.pdf,preproc_blocks,3,14,text,,0,O setor de transporte no Brasil se caracteriza pelo consumo de gás natural em carros com kit GNV (gás natural,81.0,604.0,531.0,613.0
GGT_1247.pdf,para_blocks,3,14,text,,1,"veicular). O GNV se tornou uma alternativa de combustível econômico para a população, principalmente para",66.0,613.0,531.0,623.0
GGT_1247.pdf,preproc_blocks,3,14,text,,1,"veicular). O GNV se tornou uma alternativa de combustível econômico para a população, principalmente para",66.0,613.0,531.0,623.0
GGT_1247.pdf,para_blocks,3,14,text,,2,"motoristas de taxi e aplicativos, que precisam cortar custos para oferecer preços competitivos no transporte. Hoje o",67.0,624.0,531.0,633.0
GGT_1247.pdf,preproc_blocks,3,14,text,,2,"motoristas de taxi e aplicativos, que precisam cortar custos para oferecer preços competitivos no transporte. Hoje o",67.0,624.0,531.0,633.0
GGT_1247.pdf,para_blocks,3,14,text,,3,"kit GNV no Brasil já está na geração 5, em que se torna automático a alternância de combustível. Quando o carro",67.0,634.0,531.0,643.0
GGT_1247.pdf,preproc_blocks,3,14,text,,3,"kit GNV no Brasil já está na geração 5, em que se torna automático a alternância de combustível. Quando o carro",67.0,634.0,531.0,643.0
GGT_1247.pdf,para_blocks,3,14,text,,4,"precisa de mais força, o sistema aciona o combustível padrão do carro, quando está na estrada o GNV é acionado",67.0,644.0,530.0,653.0
GGT_1247.pdf,preproc_blocks,3,14,text,,4,"precisa de mais força, o sistema aciona o combustível padrão do carro, quando está na estrada o GNV é acionado",67.0,644.0,530.0,653.0
GGT_1247.pdf,para_blocks,3,14,text,,5,automaticamente.,67.0,654.0,140.0,663.0
GGT_1247.pdf,preproc_blocks,3,14,text,,5,automaticamente.,67.0,654.0,140.0,663.0
GGT_1247.pdf,para_blocks,3,15,text,,0,Diversos estudos tratam da utilização de HCNG (Hydrogen Enriched Compressed Natural Gas) em motores a,80.0,662.0,532.0,673.0
GGT_1247.pdf,preproc_blocks,3,15,text,,0,Diversos estudos tratam da utilização de HCNG (Hydrogen Enriched Compressed Natural Gas) em motores a,80.0,662.0,532.0,673.0
GGT_1247.pdf,para_blocks,3,15,text,,1,combustão interna (ICE). Yan et al. (2018) realiza uma extensa revisão da literatura de diversos estudos na utilização,68.0,675.0,531.0,682.0
GGT_1247.pdf,preproc_blocks,3,15,text,,1,combustão interna (ICE). Yan et al. (2018) realiza uma extensa revisão da literatura de diversos estudos na utilização,68.0,675.0,531.0,682.0
GGT_1247.pdf,para_blocks,3,15,text,,2,HCNG em ICE. Chega-se à conclusão que o conteúdo de hidrogênio é o parâmetro mais importante que influencia,66.0,683.0,531.0,693.0
GGT_1247.pdf,preproc_blocks,3,15,text,,2,HCNG em ICE. Chega-se à conclusão que o conteúdo de hidrogênio é o parâmetro mais importante que influencia,66.0,683.0,531.0,693.0
GGT_1247.pdf,para_blocks,3,15,text,,3,a combustão de HCNG e o desempenho de emissão. O ICE alimentado com uma fração de hidrogênio maior pode,67.0,694.0,531.0,703.0
GGT_1247.pdf,preproc_blocks,3,15,text,,3,a combustão de HCNG e o desempenho de emissão. O ICE alimentado com uma fração de hidrogênio maior pode,67.0,694.0,531.0,703.0
GGT_1247.pdf,para_blocks,3,15,text,,4,"causar combustão anormal, como pré-ignição, detonação e contraexplosão, enquanto com um conteúdo de",67.0,704.0,531.0,713.0
GGT_1247.pdf,preproc_blocks,3,15,text,,4,"causar combustão anormal, como pré-ignição, detonação e contraexplosão, enquanto com um conteúdo de",67.0,704.0,531.0,713.0
GGT_1247.pdf,para_blocks,3,15,text,,5,"hidrogênio relativamente menor, os benefícios do hidrogênio não podem ser aproveitados por completo. Em geral,",67.0,714.0,531.0,723.0
GGT_1247.pdf,preproc_blocks,3,15,text,,5,"hidrogênio relativamente menor, os benefícios do hidrogênio não podem ser aproveitados por completo. Em geral,",67.0,714.0,531.0,723.0
GGT_1247.pdf,para_blocks,3,15,text,,6,concentrações de 18 a 30% de H2 em volume na mistura são os combustíveis mais amplamente adotados na,67.0,723.0,530.0,732.0
GGT_1247.pdf,preproc_blocks,3,15,text,,6,concentrações de 18 a 30% de H2 em volume na mistura são os combustíveis mais amplamente adotados na,67.0,723.0,530.0,732.0
GGT_1247.pdf,para_blocks,3,15,text,,7,"literatura (YAN, XU, et al., 2018).",67.0,733.0,200.0,743.0
GGT_1247.pdf,preproc_blocks,3,15,text,,7,"literatura (YAN, XU, et al., 2018).",67.0,733.0,200.0,743.0
GGT_1247.pdf,para_blocks,4,3,text,,0,Este capítulo busca resumir a modelagem realizada para estimar as emissões de gases do efeito estufa e os,81.0,117.0,531.0,127.0
GGT_1247.pdf,preproc_blocks,4,3,text,,0,Este capítulo busca resumir a modelagem realizada para estimar as emissões de gases do efeito estufa e os,81.0,117.0,531.0,127.0
GGT_1247.pdf,para_blocks,4,3,text,,1,"custos evitados com a inserção do hidrogênio no Brasil e, assim, avaliar a eficiência energética alcançável com a",67.0,128.0,531.0,137.0
GGT_1247.pdf,preproc_blocks,4,3,text,,1,"custos evitados com a inserção do hidrogênio no Brasil e, assim, avaliar a eficiência energética alcançável com a",67.0,128.0,531.0,137.0
GGT_1247.pdf,para_blocks,4,3,text,,2,"mistura do hidrogênio às redes de gás natural do país. Para isso, foram realizadas projeções para demanda e custo",67.0,137.0,530.0,146.0
GGT_1247.pdf,preproc_blocks,4,3,text,,2,"mistura do hidrogênio às redes de gás natural do país. Para isso, foram realizadas projeções para demanda e custo",67.0,137.0,530.0,146.0
GGT_1247.pdf,para_blocks,4,3,text,,3,do gás natural comparada a política de adoção da mistura de gás natural com 20% de hidrogênio produzida a partir,67.0,148.0,531.0,157.0
GGT_1247.pdf,preproc_blocks,4,3,text,,3,do gás natural comparada a política de adoção da mistura de gás natural com 20% de hidrogênio produzida a partir,67.0,148.0,531.0,157.0
GGT_1247.pdf,para_blocks,4,3,text,,4,"da eletrólise PEM com fonte solar e eólica, e através da reforma a vapor do metano com captura de carbono.",68.0,158.0,503.0,166.0
GGT_1247.pdf,preproc_blocks,4,3,text,,4,"da eletrólise PEM com fonte solar e eólica, e através da reforma a vapor do metano com captura de carbono.",68.0,158.0,503.0,166.0
GGT_1247.pdf,para_blocks,4,5,text,,0,"Apesar de o gás natural conter, além do metano, outros gases em sua mistura como butano, propano e etano, é",67.0,199.0,531.0,208.0
GGT_1247.pdf,preproc_blocks,4,5,text,,0,"Apesar de o gás natural conter, além do metano, outros gases em sua mistura como butano, propano e etano, é",67.0,199.0,531.0,208.0
GGT_1247.pdf,para_blocks,4,5,text,,1,suficiente considerar para fins de modelagem que o gás natural da mistura tem as mesmas propriedades do metano.,67.0,209.0,531.0,218.0
GGT_1247.pdf,preproc_blocks,4,5,text,,1,suficiente considerar para fins de modelagem que o gás natural da mistura tem as mesmas propriedades do metano.,67.0,209.0,531.0,218.0
GGT_1247.pdf,para_blocks,4,5,text,,2,"De acordo com a Resolução 16/2008 da ANP, o gás natural precisa ter no mínimo 85% de metano para ser",67.0,219.0,531.0,227.0
GGT_1247.pdf,preproc_blocks,4,5,text,,2,"De acordo com a Resolução 16/2008 da ANP, o gás natural precisa ter no mínimo 85% de metano para ser",67.0,219.0,531.0,227.0
GGT_1247.pdf,para_blocks,4,5,text,,3,"comercializado no Brasil, com exceção da região Norte que precisa de no mínimo 68% (ANP, 2008). Dessa forma, a",67.0,229.0,531.0,237.0
GGT_1247.pdf,preproc_blocks,4,5,text,,3,"comercializado no Brasil, com exceção da região Norte que precisa de no mínimo 68% (ANP, 2008). Dessa forma, a",67.0,229.0,531.0,237.0
GGT_1247.pdf,para_blocks,4,5,text,,4,reação de combustão de uma mistura de hidrogênio com gás natural pode ser expressa pela seguinte relação,66.0,238.0,531.0,249.0
GGT_1247.pdf,preproc_blocks,4,5,text,,4,reação de combustão de uma mistura de hidrogênio com gás natural pode ser expressa pela seguinte relação,66.0,238.0,531.0,249.0
