document_id,filename,block_collection,page_index,page_number,block_index,block_type,block_level,line_index,line_text,line_text_length,span_count,line_x0,line_y0,line_x1,line_y1,line_width,line_height,line_area
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,9,text,,0,PALAVRAS-CHAVE,14,1,67.0,326.0,149.0,336.0,82.0,10.0,820.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,10,text,,0,Gás natural enriquecido com hidrogênio; hidrogênio; descarbonização; eficiência energética; combustão,101,1,67.0,345.0,443.0,356.0,376.0,11.0,4136.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,11,title,2.0,0,1.0 INTRODUÇÃO,14,1,67.0,376.0,146.0,388.0,79.0,12.0,948.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,12,text,,0,O hidrogênio oferece uma ótima oportunidade para descarbonizar os suprimentos de energia atuais. Mesmo,102,1,81.0,397.0,531.0,406.0,450.0,9.0,4050.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,12,text,,1,"sendo o elemento químico mais abundante na natureza, este deve ser produzido para ser considerado uma",101,1,67.0,407.0,531.0,416.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,12,text,,2,"alternativa de uso final energético. Além disso, ele representa um verdadeiro transportador de energia livre de",111,1,67.0,417.0,531.0,426.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,12,text,,3,"carbono. Todavia, as tecnologias para produzi-lo causam uma pegada de carbono diferente de zero. Acordos",104,1,68.0,428.0,531.0,435.0,463.0,7.0,3241.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,12,text,,4,mundiais impulsionaram os países a adotarem tecnologias de baixo carbono: o protocolo de Kyoto assinado em 1997,111,1,67.0,437.0,531.0,447.0,464.0,10.0,4640.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,12,text,,5,e aplicado em 2005 ao impor a todos os membros a reduzirem suas emissões de gases de efeito estufa; e o acordo,110,1,67.0,448.0,529.0,455.0,462.0,7.0,3234.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,12,text,,6,"COP21 em Paris de 2015, que definiu responsabilidades nas emissões para todos os países do globo.",97,1,67.0,457.0,478.0,466.0,411.0,9.0,3699.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,13,text,,0,"Em 2018 o fornecimento de eletricidade e energia térmica para edifícios, indústrias e transportes foi responsável",113,1,81.0,467.0,531.0,476.0,450.0,9.0,4050.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,13,text,,1,"por 56% das emissões globais, enquanto apenas o setor de geração respondia por 41% (IEA, 2020). Sabe-se que a",109,1,67.0,477.0,531.0,487.0,464.0,10.0,4640.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,13,text,,2,"produção de energia renovável é menos constante e previsível do que a fóssil, pois não são despacháveis. Uma",108,1,67.0,487.0,531.0,497.0,464.0,10.0,4640.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,13,text,,3,"matriz de energia elétrica limpa, implica desafios significativos na gestão da rede elétrica. Assim, há a necessidade",117,1,67.0,497.0,531.0,507.0,464.0,10.0,4640.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,13,text,,4,de novas tecnologias que permitam o armazenamento de energia e o balanceamento da rede. Uma tecnologia,102,1,67.0,507.0,531.0,516.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,13,text,,5,"promissora é o power-to-gas (P2G), que permite transformar eletricidade em hidrogênio (H2) ou em outros",103,1,66.0,517.0,531.0,527.0,465.0,10.0,4650.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,13,text,,6,combustíveis.,13,1,68.0,528.0,123.0,536.0,55.0,8.0,440.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,14,text,,0,"O hidrogênio produzido pode ser injetado diretamente na rede de gás natural, ou usado para produzir metano por",110,1,81.0,536.0,531.0,546.0,450.0,10.0,4500.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,14,text,,1,meio do processo de metanação. Quando P2G utiliza eletrólise da água através da utilização de energia renovável,111,1,67.0,548.0,531.0,555.0,464.0,7.0,3248.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,14,text,,2,"(eólica, solar etc.), o combustível produzido é teoricamente zero de carbono e, neste caso, o hidrogênio é",106,1,68.0,558.0,531.0,565.0,463.0,7.0,3241.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,14,text,,3,"frequentemente referido como “hidrogênio verde” (DAWOOD, ANDA, et al., 2020). Outra via de descarbonização é",108,1,67.0,567.0,531.0,576.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,14,text,,4,a transformação do gás natural por reforma a vapor do metano (SMR – Steam Methane Reforming) juntamente com,107,1,67.0,577.0,531.0,586.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,14,text,,5,tecnologias de captura e sequestro de carbono (CCS – Carbon Capture and Storage). O hidrogênio produzido desta,110,1,66.0,586.0,531.0,597.0,465.0,11.0,5115.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,14,text,,6,"forma é geralmente referido como “hidrogênio azul” (DAWOOD, ANDA, et al., 2020). Qualquer que seja a via de",107,1,67.0,597.0,531.0,606.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,14,text,,7,"descarbonização prevalecente, dependendo também da evolução dos aspectos tecnológicos e econômicos, o futuro",108,1,67.0,607.0,531.0,616.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,14,text,,8,"do gás natural envolverá o uso de H2 e metano mistos, também relatado na literatura como Gás Natural Enriquecido",112,1,67.0,617.0,531.0,626.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,14,text,,9,com Hidrogênio (HENG – Hydrogen Enriched Natural Gas).,54,1,67.0,627.0,305.0,636.0,238.0,9.0,2142.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,15,text,,0,O objetivo deste artigo é estimar as emissões de gases efeito estufa e os custos evitados com a inserção do,107,1,80.0,636.0,531.0,648.0,451.0,12.0,5412.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,15,text,,1,"hidrogênio no Brasil e, assim, avaliar a eficiência energética alcançável com a mistura do hidrogênio às redes de gás",117,1,66.0,647.0,531.0,657.0,465.0,10.0,4650.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,15,text,,2,natural do país.,16,1,68.0,658.0,129.0,666.0,61.0,8.0,488.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,16,title,2.0,0,2.0 REVISÃO BIBLIOGRÁFICA,25,1,67.0,677.0,197.0,687.0,130.0,10.0,1300.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,17,text,,0,"A distribuição de misturas de hidrogênio e metano por gasoduto tem uma longa história, que remonta às origens do",112,1,66.0,698.0,531.0,708.0,465.0,10.0,4650.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,17,text,,1,"sistema de gás natural de hoje, quando o gás manufaturado (gás de síntese) produzido a partir do carvão foi",107,1,67.0,709.0,531.0,717.0,464.0,8.0,3712.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,17,text,,2,"canalizado pela primeira vez durante a era Gaslight para postes de luz, edifícios comerciais, e famílias no início e",116,1,67.0,719.0,531.0,727.0,464.0,8.0,3712.0
ggt_1247,GGT_1247.pdf,preproc_blocks,0,1,17,text,,3,"meados de 1800 (TOMORY, 2009). Os produtos de gás manufaturados da época, também conhecidos como gás de",103,1,66.0,727.0,531.0,738.0,465.0,11.0,5115.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,2,text,,0,"cidade ou gás de água, normalmente continham 30% a 50% de hidrogênio, que podiam ser produzidos a partir de",107,1,68.0,86.0,531.0,96.0,463.0,10.0,4630.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,2,text,,1,"piche, óleo de baleia, carvão ou produtos petrolíferos (MELAINA, ANTONIA, et al., 2013).",88,1,67.0,96.0,425.0,106.0,358.0,10.0,3580.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,3,text,,0,"Em 1984, no estudo realizado por Kaske et al. (1985), foi analisada uma rede de distribuição de hidrogênio de alta",114,1,67.0,106.0,531.0,115.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,3,text,,1,"pureza com mais de 550 km de extensão de duas grandes empresas, Chemische Hiils of F.R.G. and L’Air Liquide of",110,1,66.0,117.0,531.0,126.0,465.0,9.0,4185.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,3,text,,2,"France, que na época já operavam. Oney et al. (1994) realizaram uma avaliação técnica e econômica do transporte",111,1,67.0,127.0,531.0,136.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,3,text,,3,"duto viário de hidrogênio, gás natural e suas misturas, concluindo que para uma dada distância de transmissão de",112,1,67.0,137.0,531.0,145.0,464.0,8.0,3712.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,3,text,,4,"500 km e uma taxa de entrega de energia de 1,0 GW, o hidrogênio pode ser transportado a um custo",96,1,67.0,146.0,531.0,155.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,3,text,,5,"aproximadamente igual ao de gás natural, se sua pressão de produção for aumentada da atmosférica para um nível",110,1,67.0,157.0,531.0,166.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,3,text,,6,"de 0,65 MPa. Isso sugere que as preocupações até agora expressas sobre a viabilidade econômica da transmissão",109,1,67.0,167.0,531.0,176.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,3,text,,7,de longa distância de hidrogênio e misturas de gás natural de hidrogênio podem ter sido exageradas.,99,1,67.0,177.0,472.0,185.0,405.0,8.0,3240.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,4,text,,0,"A possibilidade do hidrogênio ser transportado nas mesmas redes que o gás natural, também foi estudado por Pottier",114,1,66.0,186.0,532.0,196.0,466.0,10.0,4660.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,4,text,,1,"em 1995, pontuando que é uma alternativa real para o período de transição entre o gás natural e o hidrogênio",108,1,68.0,197.0,531.0,205.0,463.0,8.0,3704.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,4,text,,2,"(POTTIER, 1995). O autor sugere que em uma primeira etapa, o hidrogênio pode ser misturado em baixas",100,1,68.0,207.0,531.0,216.0,463.0,9.0,4167.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,4,text,,3,"concentrações (máximo de 10%) com o gás natural, sem qualquer perturbação perceptível nas utilizações usuais.",109,1,67.0,216.0,523.0,226.0,456.0,10.0,4560.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,5,text,,0,"Em 2003, a Agência Internacional de Energia (IEA, International Energy Agency em inglês) concluiu em seu relatório",114,1,67.0,226.0,530.0,235.0,463.0,9.0,4167.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,5,text,,1,"“A Redução de emissões de �� adicionando hidrogênio ao gás natural” que, pequenas quantidades de hidrogênio",107,1,67.0,237.0,531.0,245.0,464.0,8.0,3712.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,5,text,,2,"poderiam ser adicionadas à rede de gás natural quase sem custo, embora existissem, a época, várias barreiras",108,1,67.0,247.0,531.0,256.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,5,text,,3,"técnicas e organizacionais que teriam que ser superadas. Isso poderia fornecer uma saída pequena, mas significativa",115,1,67.0,257.0,531.0,266.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,5,text,,4,"para o hidrogênio gerado a partir de recursos renováveis excedentes (IEA, 2003). As implicações da mistura de",109,1,66.0,267.0,531.0,275.0,465.0,8.0,3720.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,5,text,,5,hidrogênio e GN variam com a concentração de hidrogênio. Após estudo realizado pela NREL (National Energy,105,1,66.0,275.0,531.0,286.0,465.0,11.0,5115.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,5,text,,6,"Laboratories), é relatado que concentrações relativamente baixas de hidrogênio, 5% a 15% por volume, parecem ser",112,1,67.0,286.0,531.0,295.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,5,text,,7,"viáveis com poucas modificações nos sistemas de dutos existentes ou aparelhos de uso final (MELAINA, ANTONIA,",109,1,67.0,297.0,530.0,306.0,463.0,9.0,4167.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,5,text,,8,"et al., 2013). No entanto, esta avaliação de viabilidade irá variar de local para local. Concentrações mais altas",113,1,67.0,307.0,531.0,315.0,464.0,8.0,3712.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,5,text,,9,introduzem desafios adicionais e modificações necessárias. Ao investigar se o sistema de GN pode ajudar a permitir,114,1,67.0,317.0,531.0,326.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,5,text,,10,"uma transição para o uso de hidrogênio no transporte por um longo prazo, Ogden et al. (2018) concluíram que o",109,1,67.0,327.0,531.0,335.0,464.0,8.0,3712.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,5,text,,11,transporte de misturas de H2 / GN na rede de gasoduto de GN parece tecnicamente possível em frações de 5–15%,108,1,66.0,336.0,531.0,345.0,465.0,9.0,4185.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,5,text,,12,de hidrogênio por volume.,25,1,67.0,347.0,171.0,356.0,104.0,9.0,936.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,6,text,,0,"As análises e modelagem conduzidas por Schiro et al. (2019), sugerem que um enriquecimento moderado de",102,1,66.0,355.0,531.0,366.0,465.0,11.0,5115.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,6,text,,1,"hidrogênio do gás natural, até cerca de 20%, pode ser sustentado pelas caldeiras e aquecedores atuais sem",105,1,67.0,367.0,531.0,375.0,464.0,8.0,3712.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,6,text,,2,"necessidade de um redesenho. Foi demonstrado por Jones et al. (2018) que, embora o enriquecimento com",101,1,66.0,376.0,531.0,386.0,465.0,10.0,4650.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,6,text,,3,"hidrogênio atue para diminuir o valor calorífico do gás natural, ele também aumenta a estabilidade de um queimador,",115,1,67.0,387.0,530.0,395.0,463.0,8.0,3704.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,6,text,,4,suprimindo a possibilidade de a chama apagar por blow-off (apagar por velocidade muito alta) e evita a formação de,114,1,66.0,396.0,531.0,406.0,465.0,10.0,4650.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,6,text,,5,"chamas amarelas, reduzindo as necessidades de oxigênio. Argumenta-se ainda que para aberturas com menos de",106,1,67.0,407.0,531.0,415.0,464.0,8.0,3712.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,6,text,,6,"3,5 mm de diâmetro, o HENG (acrônimo que é normalmente referido na literatura significando Hydrogen Enriched",108,1,67.0,416.0,531.0,425.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,6,text,,7,Natural Gas) contendo até 50% molar de hidrogênio pode ser inflamado com segurança sem risco de flashback,105,1,67.0,427.0,531.0,435.0,464.0,8.0,3712.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,6,text,,8,"(apagar por velocidade muito baixa). (JONES, AL-MASRY, et al., 2018)",68,1,67.0,436.0,354.0,446.0,287.0,10.0,2870.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,7,text,,0,"Nas últimas duas décadas, diversos estudos na Europa foram e estão sendo importantes para o conhecimento das",108,1,66.0,445.0,531.0,456.0,465.0,11.0,5115.0
ggt_1247,GGT_1247.pdf,preproc_blocks,1,2,7,text,,1,tolerâncias da porcentagem de hidrogênio na rede de gás natural. A Quadro 1 resume estes estudos.,97,1,68.0,457.0,473.0,466.0,405.0,9.0,3645.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,3,title,2.0,0,3.0 ANÁLISE DE CONSUMO DE GÁS NATURAL NO BRASIL,47,1,66.0,126.0,320.0,138.0,254.0,12.0,3048.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,4,text,,0,"De acordo com o Balanço Energético Nacional 2020, o setor industrial é o maior consumidor de gás natural no",107,1,82.0,149.0,530.0,157.0,448.0,8.0,3584.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,4,text,,1,"Brasil, correspondendo a 47,5%, seguidos do setor energético com 37,8% e do setor de transportes com 11,5%.",107,1,68.0,158.0,516.0,167.0,448.0,9.0,4032.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,5,text,,0,"O setor residencial corresponde a apenas 2,3% da demanda de todo gás consumido no Brasil (EPE, 2020) e seu",106,1,80.0,167.0,531.0,177.0,451.0,10.0,4510.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,5,text,,1,"uso se dá basicamente para aquecimento de água e fogão e aquecimento de ambiente na região Sul. No entanto,",107,1,67.0,178.0,529.0,187.0,462.0,9.0,4158.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,5,text,,2,"grande parte do gás consumo é o GLP (Gás Liquefeito de Petróleo) ou gás de botijão, representando cerca de 96%",110,1,66.0,188.0,531.0,198.0,465.0,10.0,4650.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,5,text,,3,"em volume de todo gás consumido (EPE, 2020). Esta diferença se confere pelo fato da rede de distribuição de gás",111,1,67.0,199.0,530.0,207.0,463.0,8.0,3704.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,5,text,,4,natural ainda não estar atendendo grande parte da população e também pelo GLP oferecer preços mais competitivos,111,1,67.0,209.0,531.0,217.0,464.0,8.0,3712.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,5,text,,5,e atrativos para o consumo residencial.,39,1,67.0,219.0,225.0,227.0,158.0,8.0,1264.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,6,text,,0,"Além disso, o setor comercial representa apenas 0,68% do consumo de gás natural no Brasil. Este número é",104,1,81.0,228.0,532.0,237.0,451.0,9.0,4059.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,6,text,,1,"corroborado por uma pesquisa realizada com 10.216 empresas do setor comercial e de serviços no Brasil, conclui-",111,1,68.0,239.0,531.0,247.0,463.0,8.0,3704.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,6,text,,2,"se que gás natural é um insumo utilizado por parcela pouco significativa do setor de comércio e serviços, em que",112,1,66.0,248.0,531.0,258.0,465.0,10.0,4650.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,6,text,,3,"apenas 0,66% dos entrevistados informaram utilizar o energético (EPE, 2015).",76,1,66.0,258.0,381.0,268.0,315.0,10.0,3150.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,7,text,,0,"O setor energético é o segundo setor com o maior de consumo de gás natural no Brasil (EPE, 2020). A",99,1,81.0,268.0,531.0,277.0,450.0,9.0,4050.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,7,text,,1,participação do gás natural na geração de energia elétrica vem crescendo e tende a crescer mais com a intenção do,113,1,67.0,279.0,531.0,288.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,7,text,,2,"governo brasileiro de substituir as termelétricas a óleo por gás natural. No Plano Decenal de Energia 2029, o gás",113,1,67.0,289.0,531.0,298.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,7,text,,3,"natural se apresenta como principal combustível para expansão de geração termelétrica (MME/EPE, 2020). Em 2020,",111,1,68.0,299.0,529.0,307.0,461.0,8.0,3688.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,7,text,,4,"foi inaugurada a maior termelétrica a gás natural da América Latina em Sergipe. Com potência de 1,5GW, a",104,1,66.0,308.0,531.0,318.0,465.0,10.0,4650.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,7,text,,5,"Termelétrica Porto de Sergipe poderá atender a 15% da demanda de energia elétrica da região Nordeste. (GOV.BR,",110,1,68.0,319.0,529.0,327.0,461.0,8.0,3688.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,7,text,,6,2020),5,1,66.0,328.0,92.0,338.0,26.0,10.0,260.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,8,text,,0,"Esta decisão estratégica não é apenas uma questão ambiental pelo fato de o gás natural emitir menos GEE, mas",108,1,82.0,338.0,531.0,347.0,449.0,9.0,4041.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,8,text,,1,"também por uma questão econômica, por diminuir os custos com combustível. A utilização de turbinas a gás para",109,1,66.0,347.0,532.0,358.0,466.0,11.0,5126.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,8,text,,2,geração de eletricidade é uma tendência global e utilização de hidrogênio na mistura não é novidade. O gás de,109,1,67.0,358.0,531.0,367.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,8,text,,3,"síntese tem um alto teor de hidrogênio e já é utilizado há décadas para geração de energia. Além disso, grandes",111,1,66.0,367.0,531.0,378.0,465.0,11.0,5115.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,8,text,,4,"fabricantes como GE, Siemens e Mitsubishi já estão pensando no futuro e lançando no mercado tecnologias que",107,1,66.0,377.0,531.0,388.0,465.0,11.0,5115.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,8,text,,5,"trabalham com até 100% de hidrogênio (GOLDMEER, 2018). Taamallah et al. (2015) pontua que todas as turbinas",107,1,67.0,388.0,531.0,397.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,8,text,,6,"a gás podem aceitar quantidades consideráveis de hidrogênio na mistura com gás natural, realizando pequenas",107,1,67.0,398.0,531.0,407.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,8,text,,7,"modificações no sistema de combustão. Em uma publicação da fabricante de turbina a gás Mitsubishi Power, é",106,1,67.0,408.0,530.0,416.0,463.0,8.0,3704.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,8,text,,8,"relatado que as turbinas existentes hoje aceitam até 20% de hidrogênio sem problemas (MITSUBISHI POWER,",103,1,67.0,418.0,530.0,427.0,463.0,9.0,4167.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,8,text,,9,"2020). De acordo com a GE, a nova geração da turbina 7HA, a mesma que foi instalada na Termelétrica Porto de",108,1,67.0,428.0,531.0,437.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,8,text,,10,"Sergipe, tem capacidade para aceitar níveis de até 50% de hidrogênio em volume (GE, 2020).",90,1,67.0,438.0,444.0,447.0,377.0,9.0,3393.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,9,text,,0,"Em 2018, a EPE realizou uma pesquisa envolvendo 1.167 plantas industriais em 595 municípios brasileiros com",107,1,80.0,447.0,531.0,457.0,451.0,10.0,4510.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,9,text,,1,o objetivo de realizar uma análise da eficiência energética no setor industrial do Brasil. No documento gerado é,112,1,67.0,458.0,531.0,466.0,464.0,8.0,3712.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,9,text,,2,"possível identificar em que etapa da produção, qual tipo de equipamento e processo o gás natural é utilizado para",113,1,67.0,469.0,531.0,477.0,464.0,8.0,3712.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,9,text,,3,"cada setor industrial (EPE, 2018b). Foi constatado, que o uso do gás natural no setor industrial como fonte de energia,",119,1,66.0,477.0,530.0,488.0,464.0,11.0,5104.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,9,text,,4,"é em sua maioria para calor de processo ou aquecimento direto, e em alguns casos isolados para força motriz e",109,1,67.0,488.0,531.0,497.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,9,text,,5,refrigeração. Abaixo a definição destes termos de acordo com a EPE (2018b):,75,1,66.0,498.0,380.0,508.0,314.0,10.0,3140.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,10,text,,0,"Força motriz (FM): energia usada em motores estacionários ou de veículos de transporte, individual ou",101,1,101.0,509.0,531.0,519.0,430.0,10.0,4300.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,10,text,,1,"coletivo, de carga, tratores etc.;",34,1,103.0,522.0,229.0,531.0,126.0,9.0,1134.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,11,text,,0, Calor de Processo (CP): Energia usada em caldeiras e aquecedores de água e fluidos térmicos;,94,1,85.0,533.0,488.0,543.0,403.0,10.0,4030.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,12,text,,0,"Aquecimento Direto (AD): Energia usada em fornos, fornalhas, radiação, aquecimento por indução,",95,1,101.0,545.0,530.0,555.0,429.0,10.0,4290.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,12,text,,1,condução e micro-ondas;,23,1,104.0,559.0,204.0,567.0,100.0,8.0,800.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,13,text,,0,"Refrigeração (REF): energia usada em geladeiras, freezers, equipamentos de refrigeração e ar-",93,1,101.0,570.0,531.0,580.0,430.0,10.0,4300.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,13,text,,1,"condicionado, tanto de ciclo de compressão como de absorção.",60,1,103.0,582.0,357.0,592.0,254.0,10.0,2540.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,14,text,,0,O setor de transporte no Brasil se caracteriza pelo consumo de gás natural em carros com kit GNV (gás natural,109,1,81.0,604.0,531.0,613.0,450.0,9.0,4050.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,14,text,,1,"veicular). O GNV se tornou uma alternativa de combustível econômico para a população, principalmente para",105,1,66.0,613.0,531.0,623.0,465.0,10.0,4650.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,14,text,,2,"motoristas de taxi e aplicativos, que precisam cortar custos para oferecer preços competitivos no transporte. Hoje o",116,1,67.0,624.0,531.0,633.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,14,text,,3,"kit GNV no Brasil já está na geração 5, em que se torna automático a alternância de combustível. Quando o carro",111,1,67.0,634.0,531.0,643.0,464.0,9.0,4176.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,14,text,,4,"precisa de mais força, o sistema aciona o combustível padrão do carro, quando está na estrada o GNV é acionado",110,1,67.0,644.0,530.0,653.0,463.0,9.0,4167.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,14,text,,5,automaticamente.,16,1,67.0,654.0,140.0,663.0,73.0,9.0,657.0
ggt_1247,GGT_1247.pdf,preproc_blocks,2,3,15,text,,0,Diversos estudos tratam da utilização de HCNG (Hydrogen Enriched Compressed Natural Gas) em motores a,101,1,80.0,662.0,532.0,673.0,452.0,11.0,4972.0
